date,norm_reviews,norm_new_cases,norm_reviews_rolling_avg,norm_cases_rolling_avg
2020-03-01,0.0,0.0,0.0,0.0
2020-03-02,0.0,1.1692701196674887e-05,0.0,0.0
2020-03-03,0.0,8.769525897506166e-06,0.0,0.0
2020-03-04,0.0,1.9000639444596693e-05,0.0,0.0
2020-03-05,0.0,5.115556773545264e-05,0.0,0.0
2020-03-06,0.1,3.3616515940440305e-05,0.0,0.0
2020-03-07,0.3,0.0001161962181419567,0.18181818181818182,6.731291816814839e-05
2020-03-08,0.0,7.965652690234768e-05,0.18181818181818182,8.67232570049954e-05
2020-03-09,0.0,4.969398008586828e-05,0.18181818181818182,9.598323516569306e-05
2020-03-10,0.0,0.00013227368228738468,0.18181818181818182,0.00012607816418796046
2020-03-11,0.0,0.00026162418927560063,0.18181818181818182,0.00018519956321395324
2020-03-12,0.5,0.000315702932310222,0.4090909090909091,0.00024966325733265617
2020-03-13,0.0,0.000457476934319905,0.36363636363636365,0.0003529476291250532
2020-03-14,0.0,0.0005495569562437197,0.2272727272727273,0.00045854699545762453
2020-03-15,0.0,0.00016589019822782497,0.2272727272727273,0.00047956002282228467
2020-03-16,0.0,0.0010669589841965836,0.2272727272727273,0.0007274425151240374
2020-03-17,0.1,0.0013344295240705216,0.2727272727272727,0.0010203783627076462
2020-03-18,0.0,0.0019366036356992784,0.2727272727272727,0.0014285297077907047
2020-03-19,0.3,0.003279071891842514,0.18181818181818182,0.0021506299278220317
2020-03-20,0.0,0.004647848725678268,0.18181818181818182,0.0031717205965420396
2020-03-21,0.0,0.004375993422855577,0.18181818181818182,0.004104129166723058
2020-03-22,0.0,0.006512834566547913,0.18181818181818182,0.005650723596062657
