product_title,asin,author,review,rating,date,url,sentiment
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,Joanna P.,The media could not be loaded. The large Mango Peach Salsa candle I purchased was defective! It was not poured/mixed properly and has been bubbling/separating every time I light it up. I got another straight from Yankee Candle and it has the exact same issue!!! I have purchased dozens of Yankee Candles and this is the only scent that has had this problem.,1.0,2020-10-27,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=6,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,Joanna P.,The media could not be loaded. The large Mango Peach Salsa candle I purchased was defective! It was not poured/mixed properly and has been bubbling/separating every time I light it up. I got another straight from Yankee Candle and it has the exact same issue!!! I have purchased dozens of Yankee Candles and this is the only scent that has had this problem.,1.0,2020-10-27,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=6,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Weekend Coffee Guru,"I am a long time purchaser of Yankee Candles and for the most part have always been satisfied with their products.  That being said, the Autumn Wreath Candle by Yankee Candle is very disappointing.  This candle has no scent what so ever unless you count the smell given off by a typical unscented candle.  Perhaps these candles lose their scent over time and this just happens to be a very old candle at the time of my purchase.  I also had made a gift of a second Autumn Wreath candle to a close friend and she also stated that her candle had no scent either.  At the same time I purchased a second scented Yankee Candle this one being Balsam & Cedar and am quite happy with that purchase.  Could it be just a bad batch of Autumn Wreath Candles?  Who knows?",1.0,2020-10-28,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=3,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,Weekend Coffee Guru,"I am a long time purchaser of Yankee Candles and for the most part have always been satisfied with their products.  That being said, the Autumn Wreath Candle by Yankee Candle is very disappointing.  This candle has no scent what so ever unless you count the smell given off by a typical unscented candle.  Perhaps these candles lose their scent over time and this just happens to be a very old candle at the time of my purchase.  I also had made a gift of a second Autumn Wreath candle to a close friend and she also stated that her candle had no scent either.  At the same time I purchased a second scented Yankee Candle this one being Balsam & Cedar and am quite happy with that purchase.  Could it be just a bad batch of Autumn Wreath Candles?  Who knows?",1.0,2020-10-28,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=3,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,Weekend Coffee Guru,"I am a long time purchaser of Yankee Candles and for the most part have always been satisfied with their products.  That being said, the Autumn Wreath Candle by Yankee Candle is very disappointing.  This candle has no scent what so ever unless you count the smell given off by a typical unscented candle.  Perhaps these candles lose their scent over time and this just happens to be a very old candle at the time of my purchase.  I also had made a gift of a second Autumn Wreath candle to a close friend and she also stated that her candle had no scent either.  At the same time I purchased a second scented Yankee Candle this one being Balsam & Cedar and am quite happy with that purchase.  Could it be just a bad batch of Autumn Wreath Candles?  Who knows?",1.0,2020-10-28,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=3,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,John,"The scent of this candle is divine. I really love the buttery pumpkin spice scent. The problem is I can’t smell it when it burns. Also, I burned it for three hours but it still tunneled. I’m very disappointed in this candle. Complete waste of my money.",2.0,2020-10-29,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=8,negative
Yankee Candle 1218400Z Large Jar Candle Kitchen Spice,B0057I5TIS,W. logan,I opened the boxes and the two candles sprayed red wax all over everything on my desk and the floor.  I have used Yankee Candles for years and never had this issue. Not happy with the mess.  I have recently purchased a few other scents and did not have this issue.,1.0,2020-10-30,https://www.amazon.com/product-reviews/B0057I5TIS/?pageNumber=9,negative
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,W. logan,I opened the boxes and the two candles sprayed red wax all over everything on my desk and the floor.  I have used Yankee Candles for years and never had this issue. Not happy with the mess.  I have recently purchased a few other scents and did not have this issue.,1.0,2020-10-30,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=9,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,L.White,Doesnt smell like oatmeal cookies very disappointed,2.0,2020-10-31,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=19,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,LisaMarie Nieves,"I am very disappointed, I buy Yankee candles often. Though the delivery was very fast 🌟🌟🌟🌟🌟 There s no scent coming from the candle. It’s been burning for 6 hours, a day, and unfortunately I, and my family don’t smell the scent. I will be contacting the vendor. I know this isn’t their fault, by no means. I would hope, by contacting them, they will send me a replacement. Other than this unfortunate situation, Yankee Candles, by far are the best scented candles.",2.0,2020-10-31,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=10,negative
"Yankee Candle Large Jar Candle, Mistletoe",B000CB4UQM,Donna Ryan,"I'm not sure what is going on with theses candles, maybe they are old? Is that why they are discounted? Whatever it is, there is no scent at all. Oh no, maybe I have covid?",1.0,2020-10-31,https://www.amazon.com/product-reviews/B000CB4UQM,negative
"Yankee Candle Large Jar Candle, Mistletoe",B000CB4UQM,Donna Ryan,"I'm not sure what is going on with theses candles, maybe they are old? Is that why they are discounted? Whatever it is, there is no scent at all. Oh no, maybe I have covid?",1.0,2020-10-31,https://www.amazon.com/product-reviews/B000CB4UQM/?pageNumber=1,negative
"Yankee Candle Large Jar Candle, Red Apple Wreath",B001U40C6W,Hyun S.,"Something wrong with red apple wreath candle!! I got it today, and the red ink was everywhere like blood!!! The box was even wet!!! And where is the smell? This is ridiculous!!",1.0,2020-11-01,https://www.amazon.com/product-reviews/B001U40C6W/?pageNumber=3,negative
Yankee Candle Large Jar Candle Café Al Fresco,B01NAAQLZ1,Earthmoving,"It doesn’t smell as the ones I buy at the store, the scent it’s so subtle and doesn’t linger as the other I have from store. Perhaps is fake? I don’t know, but I’ll no but anymore from here.",2.0,2020-11-03,https://www.amazon.com/product-reviews/B01NAAQLZ1/?pageNumber=19,negative
Yankee Candle Large Jar Candle Vanilla Cupcake,B000X457HO,Earthmoving,"It doesn’t smell as the ones I buy at the store, the scent it’s so subtle and doesn’t linger as the other I have from store. Perhaps is fake? I don’t know, but I’ll no but anymore from here.",2.0,2020-11-03,https://www.amazon.com/product-reviews/B000X457HO/?pageNumber=19,negative
Yankee Candle Large Jar Candle French Vanilla,B000W3T9GG,Earthmoving,"It doesn’t smell as the ones I buy at the store, the scent it’s so subtle and doesn’t linger as the other I have from store. Perhaps is fake? I don’t know, but I’ll no but anymore from here.",2.0,2020-11-03,https://www.amazon.com/product-reviews/B000W3T9GG/?pageNumber=19,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,Sean Perry,I was expecting a nice strong scent throughout the house but this candle was a let down especially for the price. The scent is not that good like other candle brands and not nearly as aromatic when lit.,2.0,2020-11-06,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=21,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,Sean Perry,I was expecting a nice strong scent throughout the house but this candle was a let down especially for the price. The scent is not that good like other candle brands and not nearly as aromatic when lit.,2.0,2020-11-06,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=21,negative
Yankee Candle Large Jar Candle Café Al Fresco,B01NAAQLZ1,Josephine Marshall,This candle has no scent. I kept wondering for two days why My eyes were burning.  I realized that it was the candle. I am shocked that yankee candle would put out such a Piece of junk. I paid good money for it and it is in the garbage,1.0,2020-11-06,https://www.amazon.com/product-reviews/B01NAAQLZ1/?pageNumber=6,negative
Yankee Candle Large Jar Candle French Vanilla,B000W3T9GG,Josephine Marshall,This candle has no scent. I kept wondering for two days why My eyes were burning.  I realized that it was the candle. I am shocked that yankee candle would put out such a Piece of junk. I paid good money for it and it is in the garbage,1.0,2020-11-06,https://www.amazon.com/product-reviews/B000W3T9GG/?pageNumber=6,negative
"Yankee Candle Large Jar Candle, Silver Birch",B00J6CH1VO,Amazon Customer,"I purchased this candle for the scent.  It has no scent.  Not even a little bit.  I've never known a Yankee Candle to disappoint in this way.  Yankee Candles are very expensive, and I'm unlikely to purchase one again.",1.0,2020-11-06,https://www.amazon.com/product-reviews/B00J6CH1VO/?pageNumber=10,negative
Yankee Candle Large Jar Candle Vanilla Cupcake,B000X457HO,Josephine Marshall,This candle has no scent. I kept wondering for two days why My eyes were burning.  I realized that it was the candle. I am shocked that yankee candle would put out such a Piece of junk. I paid good money for it and it is in the garbage,1.0,2020-11-06,https://www.amazon.com/product-reviews/B000X457HO/?pageNumber=6,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Sean Perry,I was expecting a nice strong scent throughout the house but this candle was a let down especially for the price. The scent is not that good like other candle brands and not nearly as aromatic when lit.,2.0,2020-11-06,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=21,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,"Schippert, Leslie Ann","I love the candle and the scent. However, the base was broken in many pieces. You could hear the glass clanking in the box, so I'm not sure why it was delivered this way.",2.0,2020-11-09,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=13,negative
